nail 26,transect,point,x,y,z
0.00333,0,0,-45.17157229,104.3099907,-6.266989585
0.00333,0,1,-45.17295551,104.3072945,-6.263474735
0.00333,0,2,-45.17433873,104.3045984,-6.263474735
0.00333,0,3,-45.17572195,104.3019022,-6.25337392
0.00333,0,4,-45.17710517,104.299206,-6.251461127
0.00333,0,5,-45.17848839,104.2965098,-6.251461127
0.00333,0,6,-45.17987161,104.2938136,-6.250526809
0.00333,0,7,-45.18125484,104.2911174,-6.251516917
0.00333,0,8,-45.18263806,104.2884212,-6.251447737
0.00333,0,9,-45.18402128,104.285725,-6.25215429
0.00333,0,10,-45.1854045,104.2830288,-6.255056962
0.00333,0,11,-45.18678772,104.2803327,-6.25679002
0.00333,0,12,-45.18817094,104.2776365,-6.259268343
0.00333,0,13,-45.18955417,104.2749403,-6.260986508
0.00333,0,14,-45.19093739,104.2722441,-6.262991035
0.00333,0,15,-45.19232061,104.2695479,-6.264642177
0.00333,0,16,-45.19370383,104.2668517,-6.266156543
0.00333,0,17,-45.19508705,104.2641555,-6.268312
0.00333,0,18,-45.19647027,104.2614593,-6.270288059
0.00333,0,19,-45.1978535,104.2587631,-6.271984282
0.00333,0,20,-45.19923672,104.256067,-6.273128915
0.00333,0,21,-45.20061994,104.2533708,-6.273088664
0.00333,0,22,-45.20200316,104.2506746,-6.273088664
0.00333,0,23,-45.20338638,104.2479784,-6.274045928
0.00333,0,24,-45.2047696,104.2452822,-6.274949531
0.00333,0,25,-45.20615282,104.242586,-6.276274364
0.00333,0,26,-45.20753605,104.2398898,-6.278260956
0.00333,0,27,-45.20891927,104.2371936,-6.280844978
0.00333,0,28,-45.21030249,104.2344974,-6.284649116
0.00333,0,29,-45.21168571,104.2318013,-6.289219104
0.00333,0,30,-45.21306893,104.2291051,-6.295044333
0.00333,0,31,-45.21445215,104.2264089,-6.297518823
0.00333,0,32,-45.21583538,104.2237127,-6.299340538
0.00333,0,33,-45.2172186,104.2210165,-6.299340538
0.00333,0,34,-45.21860182,104.2183203,-6.301393777
0.00333,0,35,-45.21998504,104.2156241,-6.305439719
0.00333,0,36,-45.22136826,104.2129279,-6.306953311
0.00333,0,37,-45.22275148,104.2102317,0
0.00333,0,38,-45.22413471,104.2075356,0
0.00333,0,39,-45.22551793,104.2048394,0
0.00333,0,40,-45.22690115,104.2021432,0
0.00333,0,41,-45.22828437,104.199447,0
0.00333,0,42,-45.22966759,104.1967508,0
0.00333,0,43,-45.23105081,104.1940546,0
0.00333,0,44,-45.23243403,104.1913584,0
0.00333,0,45,-45.23381726,104.1886622,-6.307650803
0.00333,0,46,-45.23520048,104.185966,-6.303768986
0.00333,0,47,-45.2365837,104.1832699,-6.303768986
0.00333,0,48,-45.23796692,104.1805737,-6.304974473
