Nail 19,transect,point,x,y,z
0.00333,0,0,-38.66711738,102.2914152,-6.299322642
0.00333,0,1,-38.66740934,102.288399,-6.301536809
0.00333,0,2,-38.66770131,102.2853828,-6.303344982
0.00333,0,3,-38.66799327,102.2823666,-6.304154547
0.00333,0,4,-38.66828524,102.2793504,-6.306370237
0.00333,0,5,-38.6685772,102.2763342,-6.307610568
0.00333,0,6,-38.66886917,102.2733179,-6.307709783
0.00333,0,7,-38.66916114,102.2703017,-6.306193113
0.00333,0,8,-38.6694531,102.2672855,-6.306826012
0.00333,0,9,-38.66974507,102.2642693,-6.306928941
0.00333,0,10,-38.67003703,102.2612531,-6.307514096
0.00333,0,11,-38.670329,102.2582369,-6.308547842
0.00333,0,12,-38.67062096,102.2552207,-6.330931786
0.00333,0,13,-38.67091293,102.2522045,-6.332986404
0.00333,0,14,-38.67120489,102.2491883,-6.336324335
0.00333,0,15,-38.67149686,102.2461721,-6.338700376
0.00333,0,16,-38.67178882,102.2431559,-6.342478207
0.00333,0,17,-38.67208079,102.2401397,-6.492337293
0.00333,0,18,-38.67237275,102.2371235,-6.492337293
0.00333,0,19,-38.67266472,102.2341073,-6.492864393
0.00333,0,20,-38.67295669,102.2310911,-6.451696654
0.00333,0,21,-38.67324865,102.2280749,-6.411901373
0.00333,0,22,-38.67354062,102.2250587,-6.411169095
0.00333,0,23,-38.67383258,102.2220425,-6.411937558
0.00333,0,24,-38.67412455,102.2190263,-6.44323065
0.00333,0,25,-38.67441651,102.2160101,-6.443187563
0.00333,0,26,-38.67470848,102.2129938,-6.443454988
0.00333,0,27,-38.67500044,102.2099776,-6.42271975
0.00333,0,28,-38.67529241,102.2069614,-6.421565383
0.00333,0,29,-38.67558437,102.2039452,-6.443482384
0.00333,0,30,-38.67587634,102.200929,-6.424380096
0.00333,0,31,-38.6761683,102.1979128,-6.424380096
0.00333,0,32,-38.67646027,102.1948966,-6.424420904
0.00333,0,33,-38.67675223,102.1918804,-6.429667749
0.00333,0,34,-38.6770442,102.1888642,-6.429667749
0.00333,0,35,-38.67733617,102.185848,-6.473099508
0.00333,0,36,-38.67762813,102.1828318,-6.507062409
0.00333,0,37,-38.6779201,102.1798156,0
0.00333,0,38,-38.67821206,102.1767994,0
0.00333,0,39,-38.67850403,102.1737832,0
0.00333,0,40,-38.67879599,102.170767,0
0.00333,0,41,-38.67908796,102.1677508,0
0.00333,0,42,-38.67937992,102.1647346,-6.524738001
0.00333,0,43,-38.67967189,102.1617184,-6.524738001
0.00333,0,44,-38.67996385,102.1587022,-6.524738001
0.00333,0,45,-38.68025582,102.155686,-6.468051903
0.00333,0,46,-38.68054778,102.1526697,-6.468051903
0.00333,0,47,-38.68083975,102.1496535,-6.440910469
0.00333,0,48,-38.68113171,102.1466373,-6.514204181
0.00333,0,49,-38.68142368,102.1436211,-6.523436577
0.00333,0,50,-38.68171565,102.1406049,-6.521125605
0.00333,0,51,-38.68200761,102.1375887,-6.519012425
0.00333,0,52,-38.68229958,102.1345725,-6.519012425
0.00333,0,53,-38.68259154,102.1315563,-6.493880812
0.00333,0,54,-38.68288351,102.1285401,-6.490554815
0.00333,0,55,-38.68317547,102.1255239,-6.487149134
0.00333,0,56,-38.68346744,102.1225077,-6.487149134
0.00333,0,57,-38.6837594,102.1194915,-6.487516345
0.00333,0,58,-38.68405137,102.1164753,-6.504651052
0.00333,0,59,-38.68434333,102.1134591,-6.513341643
0.00333,0,60,-38.6846353,102.1104429,-6.514613826
0.00333,0,61,-38.68492726,102.1074267,-6.513707523
0.00333,0,62,-38.68521923,102.1044105,-6.512823369
0.00333,0,63,-38.6855112,102.1013943,-6.512015717
0.00333,0,64,-38.68580316,102.0983781,-6.511054838
0.00333,0,65,-38.68609513,102.0953619,-6.510015699
0.00333,0,66,-38.68638709,102.0923456,-6.508838631
0.00333,0,67,-38.68667906,102.0893294,-6.473843666
0.00333,0,68,-38.68697102,102.0863132,-6.473843666
0.00333,0,69,-38.68726299,102.083297,-6.47524992
0.00333,0,70,-38.68755495,102.0802808,-6.47524992
0.00333,0,71,-38.68784692,102.0772646,-6.476346248
0.00333,0,72,-38.68813888,102.0742484,-6.476551468
0.00333,0,73,-38.68843085,102.0712322,-6.482087207
0.00333,0,74,-38.68872281,102.068216,-6.493469496
0.00333,0,75,-38.68901478,102.0651998,-6.497838024
0.00333,0,76,-38.68930674,102.0621836,-6.498304598
0.00333,0,77,-38.68959871,102.0591674,-6.498414185
0.00333,0,78,-38.68989068,102.0561512,-6.497636538
0.00333,0,79,-38.69018264,102.053135,-6.497210717
0.00333,0,80,-38.69047461,102.0501188,-6.496223372
0.00333,0,81,-38.69076657,102.0471026,-6.495002142
0.00333,0,82,-38.69105854,102.0440864,-6.493237049
0.00333,0,83,-38.6913505,102.0410702,-6.491820734
0.00333,0,84,-38.69164247,102.038054,-6.490987559
0.00333,0,85,-38.69193443,102.0350378,-6.490717771
0.00333,0,86,-38.6922264,102.0320215,-6.490189594
0.00333,0,87,-38.69251836,102.0290053,-6.489171659
0.00333,0,88,-38.69281033,102.0259891,-6.477876822
0.00333,0,89,-38.69310229,102.0229729,-6.47781271
0.00333,0,90,-38.69339426,102.0199567,-6.479196222
0.00333,0,91,-38.69368623,102.0169405,-6.488729736
0.00333,0,92,-38.69397819,102.0139243,-6.489062465
0.00333,0,93,-38.69427016,102.0109081,-6.489654254
0.00333,0,94,-38.69456212,102.0078919,-6.489551217
0.00333,0,95,-38.69485409,102.0048757,-6.489551217
0.00333,0,96,-38.69514605,102.0018595,-6.490844585
0.00333,0,97,-38.69543802,101.9988433,-6.459431895
0.00333,0,98,-38.69572998,101.9958271,-6.438189333
0.00333,0,99,-38.69602195,101.9928109,-6.438189333
0.00333,1,0,-38.68133663,102.2927916,-6.299915604
0.00333,1,1,-38.6816286,102.2897754,-6.300447687
0.00333,1,2,-38.68192056,102.2867592,-6.301129655
0.00333,1,3,-38.68221253,102.283743,-6.302724116
0.00333,1,4,-38.68250449,102.2807268,-6.304371324
0.00333,1,5,-38.68279646,102.2777106,-6.30694141
0.00333,1,6,-38.68308842,102.2746944,-6.309011798
0.00333,1,7,-38.68338039,102.2716782,-6.311859029
0.00333,1,8,-38.68367235,102.2686619,-6.335235569
0.00333,1,9,-38.68396432,102.2656457,-6.338064998
0.00333,1,10,-38.68425628,102.2626295,-6.446297862
0.00333,1,11,-38.68454825,102.2596133,-6.445524019
0.00333,1,12,-38.68484021,102.2565971,-6.445524019
0.00333,1,13,-38.68513218,102.2535809,-6.336561947
0.00333,1,14,-38.68542415,102.2505647,-6.33518737
0.00333,1,15,-38.68571611,102.2475485,-6.336901051
0.00333,1,16,-38.68600808,102.2445323,-6.333839585
0.00333,1,17,-38.68630004,102.2415161,-6.337148859
0.00333,1,18,-38.68659201,102.2384999,0
0.00333,1,19,-38.68688397,102.2354837,0
0.00333,1,20,-38.68717594,102.2324675,0
0.00333,1,21,-38.6874679,102.2294513,0
0.00333,1,22,-38.68775987,102.2264351,0
0.00333,1,23,-38.68805183,102.2234189,0
0.00333,1,24,-38.6883438,102.2204027,0
0.00333,1,25,-38.68863576,102.2173865,-6.452483042
0.00333,1,26,-38.68892773,102.2143703,-6.452677211
0.00333,1,27,-38.68921969,102.211354,0
0.00333,1,28,-38.68951166,102.2083378,0
0.00333,1,29,-38.68980363,102.2053216,-6.454728341
0.00333,1,30,-38.69009559,102.2023054,0
0.00333,1,31,-38.69038756,102.1992892,0
0.00333,1,32,-38.69067952,102.196273,-6.471123924
0.00333,1,33,-38.69097149,102.1932568,-6.471123924
0.00333,1,34,-38.69126345,102.1902406,-6.470312088
0.00333,1,35,-38.69155542,102.1872244,-6.470312088
0.00333,1,36,-38.69184738,102.1842082,-6.470777856
0.00333,1,37,-38.69213935,102.181192,0
0.00333,1,38,-38.69243131,102.1781758,-6.473419353
