nail 1,transect,point,x,y,z
0.00333,0,0,-21.66339164,99.0526285,-6.888939178
0.00333,0,1,-21.66039349,99.0521882,-6.889963994
0.00333,0,2,-21.65739535,99.05174789,-6.892691943
0.00333,0,3,-21.65439721,99.05130759,-6.893725769
0.00333,0,4,-21.65139906,99.05086728,-6.894026436
0.00333,0,5,-21.64840092,99.05042697,-6.894249541
0.00333,0,6,-21.64540277,99.04998667,-6.896649055
0.00333,0,7,-21.64240463,99.04954636,-6.895124086
0.00333,0,8,-21.63940649,99.04910606,-6.893558996
0.00333,0,9,-21.63640834,99.04866575,-6.893558996
0.00333,0,10,-21.6334102,99.04822545,-6.893968732
0.00333,0,11,-21.63041205,99.04778514,-6.894049537
0.00333,0,12,-21.62741391,99.04734484,-6.894049537
0.00333,0,13,-21.62441577,99.04690453,-6.893934701
0.00333,0,14,-21.62141762,99.04646423,-6.892894412
0.00333,0,15,-21.61841948,99.04602392,-6.89252311
0.00333,0,16,-21.61542133,99.04558362,-6.894578242
0.00333,0,17,-21.61242319,99.04514331,-6.888929094
0.00333,0,18,-21.60942505,99.04470301,-6.897395889
0.00333,0,19,-21.6064269,99.0442627,-6.897395889
0.00333,0,20,-21.60342876,99.0438224,-6.897518633
0.00333,0,21,-21.60043061,99.04338209,-6.985422516
0.00333,0,22,-21.59743247,99.04294178,-6.984635677
0.00333,0,23,-21.59443432,99.04250148,-6.875979596
0.00333,0,24,-21.59143618,99.04206117,-6.878099424
0.00333,0,25,-21.58843804,99.04162087,-6.96162763
0.00333,0,26,-21.58543989,99.04118056,-6.900615956
0.00333,0,27,-21.58244175,99.04074026,-6.896211645
0.00333,0,28,-21.5794436,99.04029995,-6.895001492
0.00333,0,29,-21.57644546,99.03985965,-6.891963429
0.00333,0,30,-21.57344732,99.03941934,-6.890413376
0.00333,0,31,-21.57044917,99.03897904,-6.887044286
0.00333,0,32,-21.56745103,99.03853873,-6.886249905
0.00333,0,33,-21.56445288,99.03809843,-6.885130011
0.00333,0,34,-21.56145474,99.03765812,-6.881810616
0.00333,0,35,-21.5584566,99.03721782,-6.88100017
0.00333,0,36,-21.55545845,99.03677751,-6.880320026
0.00333,0,37,-21.55246031,99.03633721,-6.879303218
0.00333,0,38,-21.54946216,99.0358969,-6.879930644
0.00333,0,39,-21.54646402,99.03545659,-6.880069329
0.00333,0,40,-21.54346588,99.03501629,-6.879960101
0.00333,0,41,-21.54046773,99.03457598,-6.879056297
0.00333,0,42,-21.53746959,99.03413568,-6.879365527
0.00333,0,43,-21.53447144,99.03369537,-6.880969879
0.00333,0,44,-21.5314733,99.03325507,-6.879646414
0.00333,0,45,-21.52847516,99.03281476,-6.878873711
0.00333,0,46,-21.52547701,99.03237446,-6.879083027
0.00333,0,47,-21.52247887,99.03193415,-6.879343654
0.00333,0,48,-21.51948072,99.03149385,-6.878871973
0.00333,0,49,-21.51648258,99.03105354,-6.878472735
0.00333,0,50,-21.51348444,99.03061324,-6.877574607
0.00333,0,51,-21.51048629,99.03017293,-6.877985036
0.00333,0,52,-21.50748815,99.02973263,-6.877893418
0.00333,0,53,-21.50449,99.02929232,-6.877890127
0.00333,0,54,-21.50149186,99.02885202,-6.876861573
0.00333,0,55,-21.49849372,99.02841171,-6.876984099
0.00333,0,56,-21.49549557,99.02797141,-6.877339325
0.00333,0,57,-21.49249743,99.0275311,-6.877813981
0.00333,0,58,-21.48949928,99.02709079,-6.878829008
0.00333,0,59,-21.48650114,99.02665049,-6.879768233
0.00333,0,60,-21.483503,99.02621018,-6.881944845
0.00333,0,61,-21.48050485,99.02576988,-6.883059684
0.00333,0,62,-21.47750671,99.02532957,-6.886211802
0.00333,0,63,-21.47450856,99.02488927,-6.887061674
0.00333,0,64,-21.47151042,99.02444896,-6.888012257
0.00333,0,65,-21.46851227,99.02400866,-6.889829412
0.00333,0,66,-21.46551413,99.02356835,-6.891040569
