Nail 20,transect,point,x,y,z
0.00333,0,0,-39.65586762,102.4342764,-6.23839944
0.00333,0,1,-39.65615959,102.4312602,-6.238598576
0.00333,0,2,-39.65645155,102.428244,-6.230102142
0.00333,0,3,-39.65674352,102.4252278,-6.229701207
0.00333,0,4,-39.65703548,102.4222116,-6.230488616
0.00333,0,5,-39.65732745,102.4191954,-6.233377794
0.00333,0,6,-39.65761941,102.4161792,-6.237934311
0.00333,0,7,-39.65791138,102.413163,-6.239797077
0.00333,0,8,-39.65820334,102.4101467,-6.238940754
0.00333,0,9,-39.65849531,102.4071305,-6.238940754
0.00333,0,10,-39.65878727,102.4041143,-6.238940754
0.00333,0,11,-39.65907924,102.4010981,-6.241744287
0.00333,0,12,-39.6593712,102.3980819,-6.180705881
0.00333,0,13,-39.65966317,102.3950657,-6.175723219
0.00333,0,14,-39.65995514,102.3920495,-6.17342652
0.00333,0,15,-39.6602471,102.3890333,-6.168507043
0.00333,0,16,-39.66053907,102.3860171,-6.164895519
0.00333,0,17,-39.66083103,102.3830009,-6.162195575
0.00333,0,18,-39.661123,102.3799847,-6.159863754
0.00333,0,19,-39.66141496,102.3769685,-6.158124961
0.00333,0,20,-39.66170693,102.3739523,-6.156571276
0.00333,0,21,-39.66199889,102.3709361,-6.153684001
0.00333,0,22,-39.66229086,102.3679199,-6.152680918
0.00333,0,23,-39.66258282,102.3649037,-6.150387578
0.00333,0,24,-39.66287479,102.3618875,-6.146494055
0.00333,0,25,-39.66316675,102.3588713,-6.134504353
0.00333,0,26,-39.66345872,102.3558551,-6.131420934
0.00333,0,27,-39.66375068,102.3528388,-6.130101515
0.00333,0,28,-39.66404265,102.3498226,-6.128984834
0.00333,0,29,-39.66433462,102.3468064,-6.127428262
0.00333,0,30,-39.66462658,102.3437902,-6.127049362
0.00333,0,31,-39.66491855,102.340774,-6.126940675
0.00333,0,32,-39.66521051,102.3377578,-6.126133485
0.00333,0,33,-39.66550248,102.3347416,-6.123687114
0.00333,0,34,-39.66579444,102.3317254,-6.121311727
0.00333,0,35,-39.66608641,102.3287092,-6.120280615
0.00333,0,36,-39.66637837,102.325693,-6.118014608
0.00333,0,37,-39.66667034,102.3226768,-6.118014608
0.00333,0,38,-39.6669623,102.3196606,-6.117692859
0.00333,0,39,-39.66725427,102.3166444,-6.118004008
0.00333,0,40,-39.66754623,102.3136282,-6.11794344
0.00333,0,41,-39.6678382,102.310612,-6.118008274
0.00333,0,42,-39.66813016,102.3075958,-6.11936207
0.00333,0,43,-39.66842213,102.3045796,-6.120187222
0.00333,0,44,-39.6687141,102.3015634,-6.120601823
0.00333,0,45,-39.66900606,102.2985472,-6.122536522
0.00333,0,46,-39.66929803,102.295531,-6.126340551
0.00333,0,47,-39.66958999,102.2925147,-6.130240416
0.00333,0,48,-39.66988196,102.2894985,-6.132539553
0.00333,0,49,-39.67017392,102.2864823,-6.13659146
0.00333,0,50,-39.67046589,102.2834661,-6.136846756
0.00333,0,51,-39.67075785,102.2804499,-6.137586007
0.00333,0,52,-39.67104982,102.2774337,-6.138105323
0.00333,0,53,-39.67134178,102.2744175,-6.139749948
0.00333,0,54,-39.67163375,102.2714013,-6.144074088
0.00333,0,55,-39.67192571,102.2683851,-6.148134398
0.00333,0,56,-39.67221768,102.2653689,-6.150275422
0.00333,0,57,-39.67250965,102.2623527,-6.157191787
0.00333,0,58,-39.67280161,102.2593365,-6.158172251
0.00333,0,59,-39.67309358,102.2563203,-6.256914599
0.00333,0,60,-39.67338554,102.2533041,-6.255826912
0.00333,0,61,-39.67367751,102.2502879,-6.256319333
0.00333,0,62,-39.67396947,102.2472717,-6.25619662
0.00333,0,63,-39.67426144,102.2442555,-6.255547901
0.00333,0,64,-39.6745534,102.2412393,-6.256269582
0.00333,0,65,-39.67484537,102.2382231,-6.257112357
0.00333,0,66,-39.67513733,102.2352069,-6.256560637
0.00333,0,67,-39.6754293,102.2321906,-6.256511325
0.00333,0,68,-39.67572126,102.2291744,-6.198107201
0.00333,0,69,-39.67601323,102.2261582,-6.16152036
0.00333,0,70,-39.67630519,102.223142,-6.157525755
0.00333,0,71,-39.67659716,102.2201258,-6.150355173
0.00333,0,72,-39.67688913,102.2171096,-6.147442154
0.00333,0,73,-39.67718109,102.2140934,-6.14553878
0.00333,0,74,-39.67747306,102.2110772,-6.143863053
0.00333,0,75,-39.67776502,102.208061,-6.143069854
0.00333,0,76,-39.67805699,102.2050448,-6.142255147
0.00333,0,77,-39.67834895,102.2020286,-6.141822929
0.00333,0,78,-39.67864092,102.1990124,-6.141722451
0.00333,0,79,-39.67893288,102.1959962,-6.14217165
0.00333,0,80,-39.67922485,102.19298,-6.14260284
0.00333,0,81,-39.67951681,102.1899638,-6.14260284
0.00333,0,82,-39.67980878,102.1869476,-6.143174088
0.00333,0,83,-39.68010074,102.1839314,-6.143980319
0.00333,0,84,-39.68039271,102.1809152,-6.144957879
0.00333,0,85,-39.68068468,102.177899,-6.14638505
0.00333,0,86,-39.68097664,102.1748828,-6.148238692
0.00333,0,87,-39.68126861,102.1718665,-6.151330414
0.00333,0,88,-39.68156057,102.1688503,-6.153551139
0.00333,0,89,-39.68185254,102.1658341,-6.155063972
0.00333,0,90,-39.6821445,102.1628179,-6.206237704
0.00333,0,91,-39.68243647,102.1598017,-6.206849397
0.00333,0,92,-39.68272843,102.1567855,-6.207260864
0.00333,0,93,-39.6830204,102.1537693,-6.207260864
0.00333,0,94,-39.68331236,102.1507531,-6.211812629
0.00333,0,95,-39.68360433,102.1477369,-6.212100184
0.00333,0,96,-39.68389629,102.1447207,-6.204569285
0.00333,0,97,-39.68418826,102.1417045,-6.204126512
0.00333,0,98,-39.68448022,102.1386883,-6.204126512
0.00333,0,99,-39.68477219,102.1356721,-6.206099228
0.00333,1,0,-39.67008687,102.4356528,-6.236826571
0.00333,1,1,-39.67037884,102.4326366,-6.237576811
0.00333,1,2,-39.6706708,102.4296204,-6.228362013
0.00333,1,3,-39.67096277,102.4266042,-6.22771059
0.00333,1,4,-39.67125473,102.423588,-6.237453479
0.00333,1,5,-39.6715467,102.4205718,-6.237981597
0.00333,1,6,-39.67183866,102.4175556,-6.239270603
0.00333,1,7,-39.67213063,102.4145394,-6.240458866
0.00333,1,8,-39.6724226,102.4115232,-6.241062344
0.00333,1,9,-39.67271456,102.4085069,-6.241747737
0.00333,1,10,-39.67300653,102.4054907,-6.242512712
0.00333,1,11,-39.67329849,102.4024745,-6.243738566
0.00333,1,12,-39.67359046,102.3994583,-6.170519917
0.00333,1,13,-39.67388242,102.3964421,-6.169421663
0.00333,1,14,-39.67417439,102.3934259,-6.167007461
0.00333,1,15,-39.67446635,102.3904097,-6.16365362
0.00333,1,16,-39.67475832,102.3873935,-6.161817209
0.00333,1,17,-39.67505028,102.3843773,-6.159901308
0.00333,1,18,-39.67534225,102.3813611,-6.157323631
0.00333,1,19,-39.67563421,102.3783449,-6.155467988
0.00333,1,20,-39.67592618,102.3753287,-6.152572156
