Nail 21,transect,point,x,y,z
0.00333,0,0,-40.50255237,102.6441672,-6.130729474
0.00333,0,1,-40.503496,102.6412875,-6.127796087
0.00333,0,2,-40.50443964,102.6384079,-6.125484437
0.00333,0,3,-40.50538327,102.6355283,-6.125334922
0.00333,0,4,-40.50632691,102.6326486,-6.124165978
0.00333,0,5,-40.50727054,102.629769,-6.123088616
0.00333,0,6,-40.50821417,102.6268894,-6.1224715
0.00333,0,7,-40.50915781,102.6240097,-6.123065526
0.00333,0,8,-40.51010144,102.6211301,-6.123667842
0.00333,0,9,-40.51104508,102.6182505,-6.126290683
0.00333,0,10,-40.51198871,102.6153708,-6.127623629
0.00333,0,11,-40.51293234,102.6124912,-6.131403213
0.00333,0,12,-40.51387598,102.6096115,-6.132343419
0.00333,0,13,-40.51481961,102.6067319,-6.133963177
0.00333,0,14,-40.51576325,102.6038523,-6.134194584
0.00333,0,15,-40.51670688,102.6009726,-6.166024776
0.00333,0,16,-40.51765052,102.598093,-6.185356613
0.00333,0,17,-40.51859415,102.5952134,-6.187012467
0.00333,0,18,-40.51953778,102.5923337,-6.182954403
0.00333,0,19,-40.52048142,102.5894541,-6.180231095
0.00333,0,20,-40.52142505,102.5865745,-6.110388036
0.00333,0,21,-40.52236869,102.5836948,-6.104471556
0.00333,0,22,-40.52331232,102.5808152,-6.100957441
0.00333,0,23,-40.52425595,102.5779356,-6.09837302
0.00333,0,24,-40.52519959,102.5750559,-6.096287673
0.00333,0,25,-40.52614322,102.5721763,-6.095020736
0.00333,0,26,-40.52708686,102.5692967,-6.094391647
0.00333,0,27,-40.52803049,102.566417,-6.092776644
0.00333,0,28,-40.52897412,102.5635374,-6.091879468
0.00333,0,29,-40.52991776,102.5606578,-6.091496778
0.00333,0,30,-40.53086139,102.5577781,-6.091496778
0.00333,0,31,-40.53180503,102.5548985,-6.091768289
0.00333,0,32,-40.53274866,102.5520189,-6.092801716
0.00333,0,33,-40.5336923,102.5491392,-6.09324872
0.00333,0,34,-40.53463593,102.5462596,-6.094995027
0.00333,0,35,-40.53557956,102.54338,-6.095403101
0.00333,0,36,-40.5365232,102.5405003,-6.097152762
0.00333,0,37,-40.53746683,102.5376207,-6.100948195
0.00333,0,38,-40.53841047,102.5347411,-6.105661105
0.00333,0,39,-40.5393541,102.5318614,-6.107222758
0.00333,0,40,-40.54029773,102.5289818,-6.107991305
0.00333,0,41,-40.54124137,102.5261022,-6.106700896
0.00333,0,42,-40.542185,102.5232225,-6.105451228
0.00333,0,43,-40.54312864,102.5203429,-6.104222598
0.00333,0,44,-40.54407227,102.5174633,-6.102961849
0.00333,0,45,-40.54501591,102.5145836,-6.102781036
0.00333,0,46,-40.54595954,102.511704,-6.102766522
0.00333,0,47,-40.54690317,102.5088244,-6.102418892
0.00333,0,48,-40.54784681,102.5059447,-6.102681704
0.00333,0,49,-40.54879044,102.5030651,-6.105813491
0.00333,0,50,-40.54973408,102.5001855,-6.10891843
0.00333,0,51,-40.55067771,102.4973058,-6.111315937
0.00333,0,52,-40.55162134,102.4944262,-6.112304897
0.00333,0,53,-40.55256498,102.4915466,-6.116051156
0.00333,0,54,-40.55350861,102.4886669,-6.118391545
0.00333,0,55,-40.55445225,102.4857873,-6.119679274
0.00333,0,56,-40.55539588,102.4829077,-6.122235118
0.00333,0,57,-40.55633951,102.480028,-6.126042633
0.00333,0,58,-40.55728315,102.4771484,-6.127440889
0.00333,0,59,-40.55822678,102.4742688,-6.127474222
0.00333,0,60,-40.55917042,102.4713891,-6.126879148
0.00333,0,61,-40.56011405,102.4685095,-6.127843156
0.00333,0,62,-40.56105769,102.4656299,-6.127970455
0.00333,0,63,-40.56200132,102.4627502,-6.12856261
0.00333,0,64,-40.56294495,102.4598706,-6.128648186
0.00333,0,65,-40.56388859,102.456991,-6.12949439
0.00333,0,66,-40.56483222,102.4541113,-6.129763411
0.00333,0,67,-40.56577586,102.4512317,-6.129188878
0.00333,0,68,-40.56671949,102.4483521,-6.129040647
0.00333,0,69,-40.56766312,102.4454724,-6.129040647
0.00333,0,70,-40.56860676,102.4425928,-6.129325957
0.00333,0,71,-40.56955039,102.4397132,-6.129580411
0.00333,0,72,-40.57049403,102.4368335,-6.127746504
0.00333,0,73,-40.57143766,102.4339539,-6.124173453
0.00333,0,74,-40.5723813,102.4310743,-6.121668242
0.00333,0,75,-40.57332493,102.4281946,-6.103661818
0.00333,0,76,-40.57426856,102.425315,-6.103166094
0.00333,0,77,-40.5752122,102.4224354,-6.116528063
0.00333,0,78,-40.57615583,102.4195557,-6.116528063
0.00333,0,79,-40.57709947,102.4166761,-6.11697487
0.00333,0,80,-40.5780431,102.4137964,-6.116971923
0.00333,0,81,-40.57898673,102.4109168,-6.116696663
0.00333,0,82,-40.57993037,102.4080372,-6.118424618
0.00333,0,83,-40.580874,102.4051575,-6.120019313
0.00333,0,84,-40.58181764,102.4022779,-6.123482875
0.00333,0,85,-40.58276127,102.3993983,-6.12598922
0.00333,0,86,-40.5837049,102.3965186,-6.128209157
0.00333,0,87,-40.58464854,102.393639,-6.133144969
0.00333,0,88,-40.58559217,102.3907594,-6.138428984
0.00333,0,89,-40.58653581,102.3878797,-6.129213108
0.00333,0,90,-40.58747944,102.3850001,-6.129486672
0.00333,0,91,-40.58842308,102.3821205,-6.121203973
0.00333,0,92,-40.58936671,102.3792408,-6.120418428
0.00333,0,93,-40.59031034,102.3763612,-6.120701447
0.00333,0,94,-40.59125398,102.3734816,-6.12054314
0.00333,0,95,-40.59219761,102.3706019,-6.120277067
0.00333,0,96,-40.59314125,102.3677223,-6.119592267
0.00333,0,97,-40.59408488,102.3648427,-6.119592267
0.00333,0,98,-40.59502851,102.361963,-6.119742111
0.00333,0,99,-40.59597215,102.3590834,-6.118914981
