Nail 18,transect,point,x,y,z
0.00333,0,0,-37.74339086,101.9382303,-6.418283059
0.00333,0,1,-37.74368283,101.9352141,-6.417808034
0.00333,0,2,-37.74397479,101.9321978,-6.415903211
0.00333,0,3,-37.74426676,101.9291816,-6.421775377
0.00333,0,4,-37.74455872,101.9261654,-6.427767518
0.00333,0,5,-37.74485069,101.9231492,-6.428080956
0.00333,0,6,-37.74514265,101.920133,-6.429811854
0.00333,0,7,-37.74543462,101.9171168,-6.431250621
0.00333,0,8,-37.74572659,101.9141006,-6.432501732
0.00333,0,9,-37.74601855,101.9110844,-6.433425369
0.00333,0,10,-37.74631052,101.9080682,-6.435722845
0.00333,0,11,-37.74660248,101.905052,-6.436664575
0.00333,0,12,-37.74689445,101.9020358,-6.4375777
0.00333,0,13,-37.74718641,101.8990196,-6.439146844
0.00333,0,14,-37.74747838,101.8960034,-6.439406844
0.00333,0,15,-37.74777034,101.8929872,-6.440884315
0.00333,0,16,-37.74806231,101.889971,-6.441651139
0.00333,0,17,-37.74835427,101.8869548,-6.441929783
0.00333,0,18,-37.74864624,101.8839386,-6.441946938
0.00333,0,19,-37.7489382,101.8809224,-6.445095169
0.00333,0,20,-37.74923017,101.8779062,-6.446156523
0.00333,0,21,-37.74952214,101.87489,-6.447415727
0.00333,0,22,-37.7498141,101.8718737,-6.448500956
0.00333,0,23,-37.75010607,101.8688575,-6.448718811
0.00333,0,24,-37.75039803,101.8658413,-6.449383152
0.00333,0,25,-37.75069,101.8628251,-6.451121003
0.00333,0,26,-37.75098196,101.8598089,-6.452145311
0.00333,0,27,-37.75127393,101.8567927,-6.452191508
0.00333,0,28,-37.75156589,101.8537765,-6.45291323
0.00333,0,29,-37.75185786,101.8507603,-6.453156414
0.00333,0,30,-37.75214982,101.8477441,-6.455068457
0.00333,0,31,-37.75244179,101.8447279,-6.456640271
0.00333,0,32,-37.75273375,101.8417117,-6.456773162
0.00333,0,33,-37.75302572,101.8386955,-6.458113156
0.00333,0,34,-37.75331768,101.8356793,-6.457616636
0.00333,0,35,-37.75360965,101.8326631,-6.456678557
0.00333,0,36,-37.75390162,101.8296469,-6.457677759
0.00333,0,37,-37.75419358,101.8266307,-6.458706371
0.00333,0,38,-37.75448555,101.8236145,-6.460114841
0.00333,0,39,-37.75477751,101.8205983,-6.459737211
0.00333,0,40,-37.75506948,101.8175821,-6.459698938
0.00333,0,41,-37.75536144,101.8145659,-6.457360965
0.00333,0,42,-37.75565341,101.8115496,-6.456314288
0.00333,0,43,-37.75594537,101.8085334,-6.456399616
0.00333,0,44,-37.75623734,101.8055172,-6.458647754
0.00333,0,45,-37.7565293,101.802501,-6.462999359
0.00333,0,46,-37.75682127,101.7994848,-6.465024232
0.00333,0,47,-37.75711323,101.7964686,-6.466003425
0.00333,0,48,-37.7574052,101.7934524,-6.465519216
0.00333,0,49,-37.75769716,101.7904362,-6.462520902
0.00333,0,50,-37.75798913,101.78742,-6.461588139
0.00333,0,51,-37.7582811,101.7844038,-6.462636619
0.00333,0,52,-37.75857306,101.7813876,-6.466832373
0.00333,0,53,-37.75886503,101.7783714,-6.469439251
0.00333,0,54,-37.75915699,101.7753552,-6.469948646
0.00333,0,55,-37.75944896,101.772339,-6.470567177
