nail 15,transect,point,x,y,z
0.00333,0,0,-34.93152755,101.1349815,-6.535501136
0.00333,0,1,-34.93181952,101.1319653,-6.539039039
0.00333,0,2,-34.93211148,101.1289491,-6.539039039
0.00333,0,3,-34.93240345,101.1259329,-6.54542691
0.00333,0,4,-34.93269541,101.1229167,-6.546523682
0.00333,0,5,-34.93298738,101.1199004,-6.544930239
0.00333,0,6,-34.93327934,101.1168842,-6.544930239
0.00333,0,7,-34.93357131,101.113868,-6.559430053
0.00333,0,8,-34.93386327,101.1108518,-6.570843176
0.00333,0,9,-34.93415524,101.1078356,-6.553847449
0.00333,0,10,-34.93444721,101.1048194,-6.55609612
0.00333,0,11,-34.93473917,101.1018032,-6.549352376
0.00333,0,12,-34.93503114,101.098787,-6.553019731
0.00333,0,13,-34.9353231,101.0957708,-6.556916476
0.00333,0,14,-34.93561507,101.0927546,-6.556916476
0.00333,0,15,-34.93590703,101.0897384,-6.559373703
0.00333,0,16,-34.936199,101.0867222,-6.558612798
0.00333,0,17,-34.93649096,101.083706,-6.556048001
0.00333,0,18,-34.93678293,101.0806898,-6.555913655
0.00333,0,19,-34.93707489,101.0776736,-6.557117102
0.00333,0,20,-34.93736686,101.0746574,-6.558858152
0.00333,0,21,-34.93765882,101.0716412,-6.558858152
0.00333,0,22,-34.93795079,101.068625,-6.558858152
0.00333,0,23,-34.93824275,101.0656088,-6.571656667
0.00333,0,24,-34.93853472,101.0625926,-6.573203931
0.00333,0,25,-34.93882669,101.0595763,-6.580364062
0.00333,0,26,-34.93911865,101.0565601,-6.586979438
0.00333,0,27,-34.93941062,101.0535439,-6.591932491
0.00333,0,28,-34.93970258,101.0505277,-6.594719742
0.00333,0,29,-34.93999455,101.0475115,-6.599135985
0.00333,0,30,-34.94028651,101.0444953,-6.599549675
0.00333,0,31,-34.94057848,101.0414791,-6.600191452
0.00333,0,32,-34.94087044,101.0384629,-6.600175481
0.00333,0,33,-34.94116241,101.0354467,-6.60034771
0.00333,0,34,-34.94145437,101.0324305,-6.600636288
0.00333,0,35,-34.94174634,101.0294143,-6.601806575
0.00333,0,36,-34.9420383,101.0263981,-6.603684664
0.00333,0,37,-34.94233027,101.0233819,-6.599926223
0.00333,0,38,-34.94262224,101.0203657,-6.599610258
0.00333,0,39,-34.9429142,101.0173495,-6.599610258
0.00333,0,40,-34.94320617,101.0143333,-6.599353853
0.00333,0,41,-34.94349813,101.0113171,-6.599353853
0.00333,0,42,-34.9437901,101.0083009,-6.40910012
0.00333,0,43,-34.94408206,101.0052847,-6.40910012
0.00333,0,44,-34.94437403,101.0022685,-6.385821616
0.00333,0,45,-34.94466599,100.9992522,-6.368003999
0.00333,0,46,-34.94495796,100.996236,-6.315682828
0.00333,0,47,-34.94524992,100.9932198,-6.319727911
0.00333,0,48,-34.94554189,100.9902036,-6.329849746
0.00333,0,49,-34.94583385,100.9871874,-6.331599851
0.00333,0,50,-34.94612582,100.9841712,-6.338272484
0.00333,0,51,-34.94641778,100.981155,-6.378493878
0.00333,0,52,-34.94670975,100.9781388,-6.380102987
0.00333,0,53,-34.94700172,100.9751226,-6.379270064
0.00333,0,54,-34.94729368,100.9721064,-6.377275672
0.00333,0,55,-34.94758565,100.9690902,-6.379185492
0.00333,0,56,-34.94787761,100.966074,-6.380607661
0.00333,0,57,-34.94816958,100.9630578,-6.383245584
0.00333,0,58,-34.94846154,100.9600416,-6.385410001
0.00333,0,59,-34.94875351,100.9570254,-6.390731097
0.00333,0,60,-34.94904547,100.9540092,-6.395156265
0.00333,0,61,-34.94933744,100.950993,-6.399538046
0.00333,0,62,-34.9496294,100.9479768,-6.39822847
0.00333,0,63,-34.94992137,100.9449606,-6.399080465
0.00333,0,64,-34.95021333,100.9419444,-6.401805344
0.00333,0,65,-34.9505053,100.9389281,-6.403884068
0.00333,0,66,-34.95079727,100.9359119,-6.408985474
0.00333,0,67,-34.95108923,100.9328957,-6.410872392
0.00333,0,68,-34.9513812,100.9298795,-6.410077929
0.00333,0,69,-34.95167316,100.9268633,-6.408497063
0.00333,0,70,-34.95196513,100.9238471,-6.407490224
0.00333,0,71,-34.95225709,100.9208309,-6.406428147
0.00333,0,72,-34.95254906,100.9178147,-6.405104165
0.00333,0,73,-34.95284102,100.9147985,-6.405104165
