nail 16,transect,point,x,y,z
0.00333,0,0,-35.87692043,101.3000995,-6.577107195
0.00333,0,1,-35.87721239,101.2970833,-6.574993437
0.00333,0,2,-35.87750436,101.2940671,-6.573455406
0.00333,0,3,-35.87779632,101.2910509,-6.569790218
0.00333,0,4,-35.87808829,101.2880347,-6.569790218
0.00333,0,5,-35.87838025,101.2850185,-6.573444943
0.00333,0,6,-35.87867222,101.2820023,-6.575493837
0.00333,0,7,-35.87896418,101.2789861,-6.575833235
0.00333,0,8,-35.87925615,101.2759699,-6.576840073
0.00333,0,9,-35.87954812,101.2729537,-6.577791123
0.00333,0,10,-35.87984008,101.2699375,-6.576532105
0.00333,0,11,-35.88013205,101.2669213,-6.573932062
0.00333,0,12,-35.88042401,101.2639051,-6.572368739
0.00333,0,13,-35.88071598,101.2608889,-6.572262349
0.00333,0,14,-35.88100794,101.2578727,-6.572262349
0.00333,0,15,-35.88129991,101.2548565,-6.570352477
0.00333,0,16,-35.88159187,101.2518403,-6.571223476
0.00333,0,17,-35.88188384,101.2488241,-6.573092009
0.00333,0,18,-35.8821758,101.2458079,-6.586097191
0.00333,0,19,-35.88246777,101.2427916,-6.590372239
0.00333,0,20,-35.88275973,101.2397754,-6.624243879
0.00333,0,21,-35.8830517,101.2367592,-6.624251409
0.00333,0,22,-35.88334366,101.233743,-6.625065977
0.00333,0,23,-35.88363563,101.2307268,-6.627216685
0.00333,0,24,-35.8839276,101.2277106,-6.627971299
0.00333,0,25,-35.88421956,101.2246944,-6.627252622
0.00333,0,26,-35.88451153,101.2216782,-6.627776431
0.00333,0,27,-35.88480349,101.218662,-6.630622868
0.00333,0,28,-35.88509546,101.2156458,-6.631574704
0.00333,0,29,-35.88538742,101.2126296,-6.647699534
0.00333,0,30,-35.88567939,101.2096134,-6.648749633
0.00333,0,31,-35.88597135,101.2065972,-6.650142048
0.00333,0,32,-35.88626332,101.203581,-6.651393996
0.00333,0,33,-35.88655528,101.2005648,-6.651969438
0.00333,0,34,-35.88684725,101.1975486,-6.651544358
0.00333,0,35,-35.88713921,101.1945324,-6.650842383
0.00333,0,36,-35.88743118,101.1915162,-6.650842383
0.00333,0,37,-35.88772315,101.1885,-6.650905641
0.00333,0,38,-35.88801511,101.1854838,-6.651176554
0.00333,0,39,-35.88830708,101.1824675,-6.652001287
0.00333,0,40,-35.88859904,101.1794513,-6.65052435
0.00333,0,41,-35.88889101,101.1764351,-6.651937948
0.00333,0,42,-35.88918297,101.1734189,-6.655439426
0.00333,0,43,-35.88947494,101.1704027,-6.657906004
0.00333,0,44,-35.8897669,101.1673865,-6.658737791
0.00333,0,45,-35.89005887,101.1643703,-6.659263475
0.00333,0,46,-35.89035083,101.1613541,-6.660653674
0.00333,0,47,-35.8906428,101.1583379,-6.661322656
0.00333,0,48,-35.89093476,101.1553217,-6.663990932
0.00333,0,49,-35.89122673,101.1523055,-6.665362373
0.00333,0,50,-35.89151869,101.1492893,-6.667096942
0.00333,0,51,-35.89181066,101.1462731,-6.668277919
0.00333,0,52,-35.89210263,101.1432569,-6.668746638
0.00333,0,53,-35.89239459,101.1402407,-6.669511687
0.00333,0,54,-35.89268656,101.1372245,-6.670282331
0.00333,0,55,-35.89297852,101.1342083,-6.671712519
0.00333,0,56,-35.89327049,101.1311921,-6.673392518
0.00333,0,57,-35.89356245,101.1281759,-6.674935394
0.00333,0,58,-35.89385442,101.1251597,-6.67665386
0.00333,0,59,-35.89414638,101.1221434,-6.678430055
0.00333,0,60,-35.89443835,101.1191272,-6.680180759
0.00333,0,61,-35.89473031,101.116111,-6.682946416
0.00333,0,62,-35.89502228,101.1130948,-6.684593132
0.00333,0,63,-35.89531424,101.1100786,-6.686507985
0.00333,0,64,-35.89560621,101.1070624,-6.691567796
0.00333,0,65,-35.89589818,101.1040462,-6.693877322
0.00333,0,66,-35.89619014,101.10103,-6.699236214
0.00333,0,67,-35.89648211,101.0980138,-6.741424255
0.00333,0,68,-35.89677407,101.0949976,-6.741273332
0.00333,0,69,-35.89706604,101.0919814,-6.743258894
0.00333,0,70,-35.897358,101.0889652,-6.74531466
0.00333,0,71,-35.89764997,101.085949,-6.748216735
0.00333,0,72,-35.89794193,101.0829328,-6.752790289
0.00333,0,73,-35.8982339,101.0799166,-6.755926843
0.00333,0,74,-35.89852586,101.0769004,-6.722847892
0.00333,0,75,-35.89881783,101.0738842,-6.721111301
0.00333,0,76,-35.89910979,101.070868,-6.719048618
0.00333,0,77,-35.89940176,101.0678518,-6.719119016
0.00333,0,78,-35.89969372,101.0648356,-6.727348172
0.00333,0,79,-35.89998569,101.0618193,-6.726457874
0.00333,0,80,-35.90027766,101.0588031,-6.654490943
0.00333,0,81,-35.90056962,101.0557869,-6.65352494
0.00333,0,82,-35.90086159,101.0527707,-6.647528737
0.00333,0,83,-35.90115355,101.0497545,-6.643630208
0.00333,0,84,-35.90144552,101.0467383,-6.640848405
0.00333,0,85,-35.90173748,101.0437221,-6.639212185
0.00333,0,86,-35.90202945,101.0407059,-6.608659121
0.00333,0,87,-35.90232141,101.0376897,-6.606619504
0.00333,0,88,-35.90261338,101.0346735,-6.6090573
0.00333,0,89,-35.90290534,101.0316573,-6.60882529
0.00333,0,90,-35.90319731,101.0286411,-6.601414349
0.00333,0,91,-35.90348927,101.0256249,-6.598455208
0.00333,0,92,-35.90378124,101.0226087,-6.5981821
0.00333,0,93,-35.9040732,101.0195925,-6.596843657
0.00333,0,94,-35.90436517,101.0165763,-6.59365129
0.00333,0,95,-35.90465714,101.0135601,-6.592893338
0.00333,0,96,-35.9049491,101.0105439,-6.593325967
0.00333,0,97,-35.90524107,101.0075277,-6.592706481
0.00333,0,98,-35.90553303,101.0045115,-6.591686813
0.00333,0,99,-35.905825,101.0014952,-6.592084167
0.00333,1,0,-35.89113968,101.301476,-6.564586883
0.00333,1,1,-35.89143164,101.2984597,-6.564785845
0.00333,1,2,-35.89172361,101.2954435,-6.565672914
0.00333,1,3,-35.89201558,101.2924273,-6.566125548
0.00333,1,4,-35.89230754,101.2894111,-6.568914264
0.00333,1,5,-35.89259951,101.2863949,-6.56804571
0.00333,1,6,-35.89289147,101.2833787,-6.567677387
0.00333,1,7,-35.89318344,101.2803625,-6.567677387
0.00333,1,8,-35.8934754,101.2773463,-6.567920287
0.00333,1,9,-35.89376737,101.2743301,-6.567472104
0.00333,1,10,-35.89405933,101.2713139,-6.567472104
0.00333,1,11,-35.8943513,101.2682977,-6.568767841
0.00333,1,12,-35.89464326,101.2652815,-6.569747076
0.00333,1,13,-35.89493523,101.2622653,-6.569747076
0.00333,1,14,-35.89522719,101.2592491,-6.569747076
0.00333,1,15,-35.89551916,101.2562329,-6.573937985
0.00333,1,16,-35.89581112,101.2532167,-6.579289475
0.00333,1,17,-35.89610309,101.2502005,-6.589271737
0.00333,1,18,-35.89639506,101.2471843,-6.617175553
0.00333,1,19,-35.89668702,101.2441681,-6.622283022
0.00333,1,20,-35.89697899,101.2411519,-6.624843732
0.00333,1,21,-35.89727095,101.2381356,-6.626380792
0.00333,1,22,-35.89756292,101.2351194,-6.624702712
0.00333,1,23,-35.89785488,101.2321032,-6.626853492
0.00333,1,24,-35.89814685,101.229087,-6.62771927
0.00333,1,25,-35.89843881,101.2260708,-6.629441245
0.00333,1,26,-35.89873078,101.2230546,-6.640601895
0.00333,1,27,-35.89902274,101.2200384,-6.640803016
0.00333,1,28,-35.89931471,101.2170222,-6.643579629
0.00333,1,29,-35.89960667,101.214006,-6.650566244
0.00333,1,30,-35.89989864,101.2109898,-6.649966216
0.00333,1,31,-35.90019061,101.2079736,-6.65055485
0.00333,1,32,-35.90048257,101.2049574,-6.650458826
