nail 12,transect,point,x,y,z
0.00333,0,0,-32.01293056,100.494397,-6.291471621
0.00333,0,1,-32.01322252,100.4913808,-6.292248632
0.00333,0,2,-32.01351449,100.4883646,-6.293566574
0.00333,0,3,-32.01380645,100.4853484,-6.293556957
0.00333,0,4,-32.01409842,100.4823322,-6.293286229
0.00333,0,5,-32.01439038,100.479316,-6.293289955
0.00333,0,6,-32.01468235,100.4762998,-6.298054695
0.00333,0,7,-32.01497431,100.4732836,-6.299215112
0.00333,0,8,-32.01526628,100.4702674,-6.301263839
0.00333,0,9,-32.01555824,100.4672512,-6.305041077
0.00333,0,10,-32.01585021,100.464235,-6.309996463
0.00333,0,11,-32.01614217,100.4612188,-6.30857243
0.00333,0,12,-32.01643414,100.4582026,-6.30857243
0.00333,0,13,-32.01672611,100.4551864,-6.307888234
0.00333,0,14,-32.01701807,100.4521702,-6.30723911
0.00333,0,15,-32.01731004,100.4491539,-6.305682769
0.00333,0,16,-32.017602,100.4461377,-6.303237366
0.00333,0,17,-32.01789397,100.4431215,-6.299747913
0.00333,0,18,-32.01818593,100.4401053,-6.299152471
0.00333,0,19,-32.0184779,100.4370891,-6.299018658
0.00333,0,20,-32.01876986,100.4340729,-6.298024858
0.00333,0,21,-32.01906183,100.4310567,-6.297266675
0.00333,0,22,-32.01935379,100.4280405,-6.297266675
0.00333,0,23,-32.01964576,100.4250243,-6.297376798
0.00333,0,24,-32.01993772,100.4220081,-6.29824508
0.00333,0,25,-32.02022969,100.4189919,-6.298801845
0.00333,0,26,-32.02052165,100.4159757,-6.299021282
0.00333,0,27,-32.02081362,100.4129595,-6.300035686
0.00333,0,28,-32.02110559,100.4099433,-6.301259931
0.00333,0,29,-32.02139755,100.4069271,-6.304826404
0.00333,0,30,-32.02168952,100.4039109,-6.306645376
0.00333,0,31,-32.02198148,100.4008947,-6.308793172
0.00333,0,32,-32.02227345,100.3978785,-6.309067667
0.00333,0,33,-32.02256541,100.3948623,-6.311391105
0.00333,0,34,-32.02285738,100.3918461,-6.311391105
0.00333,0,35,-32.02314934,100.3888298,-6.312130168
0.00333,0,36,-32.02344131,100.3858136,-6.312571685
0.00333,0,37,-32.02373327,100.3827974,-6.314652851
0.00333,0,38,-32.02402524,100.3797812,-6.316214605
0.00333,0,39,-32.0243172,100.376765,-6.317440684
0.00333,0,40,-32.02460917,100.3737488,-6.321150664
0.00333,0,41,-32.02490114,100.3707326,-6.319574012
0.00333,0,42,-32.0251931,100.3677164,-6.319016271
0.00333,0,43,-32.02548507,100.3647002,-6.319101007
0.00333,0,44,-32.02577703,100.361684,-6.319522743
0.00333,0,45,-32.026069,100.3586678,-6.319522743
0.00333,0,46,-32.02636096,100.3556516,-6.320554885
0.00333,0,47,-32.02665293,100.3526354,-6.321487915
0.00333,0,48,-32.02694489,100.3496192,-6.32275467
0.00333,0,49,-32.02723686,100.346603,-6.325178046
0.00333,0,50,-32.02752882,100.3435868,-6.327484763
0.00333,0,51,-32.02782079,100.3405706,-6.329904989
0.00333,0,52,-32.02811275,100.3375544,-6.335860059
0.00333,0,53,-32.02840472,100.3345382,-6.342093969
0.00333,0,54,-32.02869668,100.331522,-6.345054465
0.00333,0,55,-32.02898865,100.3285057,-6.350081556
0.00333,0,56,-32.02928062,100.3254895,-6.351367749
0.00333,0,57,-32.02957258,100.3224733,-6.364958545
0.00333,0,58,-32.02986455,100.3194571,-6.36575946
0.00333,0,59,-32.03015651,100.3164409,-6.36575946
0.00333,0,60,-32.03044848,100.3134247,-6.366809926
0.00333,0,61,-32.03074044,100.3104085,-6.369533961
0.00333,0,62,-32.03103241,100.3073923,-6.370641001
0.00333,0,63,-32.03132437,100.3043761,-6.372341014
0.00333,0,64,-32.03161634,100.3013599,-6.40338482
0.00333,0,65,-32.0319083,100.2983437,-6.404501789
0.00333,0,66,-32.03220027,100.2953275,-6.404471141
0.00333,0,67,-32.03249223,100.2923113,-6.406685338
0.00333,0,68,-32.0327842,100.2892951,-6.410999358
0.00333,0,69,-32.03307617,100.2862789,-6.404959273
0.00333,0,70,-32.03336813,100.2832627,-6.403103643
0.00333,0,71,-32.0336601,100.2802465,-6.402346659
0.00333,0,72,-32.03395206,100.2772303,-6.402172086
0.00333,0,73,-32.03424403,100.2742141,-6.402172086
0.00333,0,74,-32.03453599,100.2711979,-6.403695005
0.00333,0,75,-32.03482796,100.2681816,-6.40401455
0.00333,0,76,-32.03511992,100.2651654,-6.401746016
0.00333,0,77,-32.03541189,100.2621492,-6.400011245
0.00333,0,78,-32.03570385,100.259133,-6.3995388
0.00333,0,79,-32.03599582,100.2561168,-6.39957016
0.00333,0,80,-32.03628778,100.2531006,-6.40088801
0.00333,0,81,-32.03657975,100.2500844,-6.401728656
0.00333,0,82,-32.03687171,100.2470682,-6.40133156
0.00333,0,83,-32.03716368,100.244052,-6.387793834
0.00333,0,84,-32.03745565,100.2410358,-6.370997025
0.00333,0,85,-32.03774761,100.2380196,-6.368764994
0.00333,0,86,-32.03803958,100.2350034,-6.368047298
0.00333,0,87,-32.03833154,100.2319872,-6.367716373
0.00333,0,88,-32.03862351,100.228971,-6.37066908
0.00333,0,89,-32.03891547,100.2259548,-6.37292393
0.00333,0,90,-32.03920744,100.2229386,-6.37687653
0.00333,0,91,-32.0394994,100.2199224,-6.38059457
0.00333,0,92,-32.03979137,100.2169062,-6.381914268
0.00333,0,93,-32.04008333,100.21389,-6.404175124
0.00333,0,94,-32.0403753,100.2108738,-6.405216992
0.00333,0,95,-32.04066726,100.2078575,-6.407208872
0.00333,0,96,-32.04095923,100.2048413,-6.386036867
0.00333,0,97,-32.0412512,100.2018251,-6.385175054
0.00333,0,98,-32.04154316,100.1988089,-6.402996964
0.00333,0,99,-32.04183513,100.1957927,-6.381538374
0.00333,1,0,-32.02714981,100.4957734,-6.291231957
0.00333,1,1,-32.02744177,100.4927572,-6.293782725
0.00333,1,2,-32.02773374,100.489741,-6.295812652
0.00333,1,3,-32.0280257,100.4867248,-6.300029428
0.00333,1,4,-32.02831767,100.4837086,-6.299998418
0.00333,1,5,-32.02860963,100.4806924,-6.300064046
