nail 17,transect,point,x,y,z
0.00333,0,0,-36.77889361,101.6413225,0
0.00333,0,1,-36.77918557,101.6383063,-6.51766039
0.00333,0,2,-36.77947754,101.6352901,-6.510639656
0.00333,0,3,-36.7797695,101.6322739,-6.510069084
0.00333,0,4,-36.78006147,101.6292577,-6.482115344
0.00333,0,5,-36.78035343,101.6262415,-6.479461868
0.00333,0,6,-36.7806454,101.6232253,-6.479398715
0.00333,0,7,-36.78093736,101.6202091,-6.407158515
0.00333,0,8,-36.78122933,101.6171929,-6.40537159
0.00333,0,9,-36.78152129,101.6141767,-6.402751251
0.00333,0,10,-36.78181326,101.6111605,-6.399675866
0.00333,0,11,-36.78210523,101.6081443,-6.398265228
0.00333,0,12,-36.78239719,101.6051281,-6.395769298
0.00333,0,13,-36.78268916,101.6021119,-6.393794602
0.00333,0,14,-36.78298112,101.5990957,-6.394050895
0.00333,0,15,-36.78327309,101.5960795,-6.394576342
0.00333,0,16,-36.78356505,101.5930633,-6.394843514
0.00333,0,17,-36.78385702,101.5900471,-6.394700389
0.00333,0,18,-36.78414898,101.5870308,-6.394881467
0.00333,0,19,-36.78444095,101.5840146,-6.392456091
0.00333,0,20,-36.78473291,101.5809984,-6.390995527
0.00333,0,21,-36.78502488,101.5779822,-6.388975778
0.00333,0,22,-36.78531684,101.574966,-6.38736191
0.00333,0,23,-36.78560881,101.5719498,-6.385941625
0.00333,0,24,-36.78590077,101.5689336,-6.384774679
0.00333,0,25,-36.78619274,101.5659174,-6.368371715
0.00333,0,26,-36.78648471,101.5629012,-6.364451784
0.00333,0,27,-36.78677667,101.559885,-6.36060094
0.00333,0,28,-36.78706864,101.5568688,-6.359772631
0.00333,0,29,-36.7873606,101.5538526,-6.359772631
0.00333,0,30,-36.78765257,101.5508364,-6.360329614
0.00333,0,31,-36.78794453,101.5478202,-6.358912201
0.00333,0,32,-36.7882365,101.544804,-6.358912201
0.00333,0,33,-36.78852846,101.5417878,-6.360183946
0.00333,0,34,-36.78882043,101.5387716,-6.354183252
0.00333,0,35,-36.78911239,101.5357554,-6.354183252
0.00333,0,36,-36.78940436,101.5327392,-6.354183252
0.00333,0,37,-36.78969632,101.529723,-6.35743697
0.00333,0,38,-36.78998829,101.5267067,-6.355898237
0.00333,0,39,-36.79028026,101.5236905,-6.353543021
0.00333,0,40,-36.79057222,101.5206743,-6.352538096
0.00333,0,41,-36.79086419,101.5176581,-6.352593276
0.00333,0,42,-36.79115615,101.5146419,-6.357986317
0.00333,0,43,-36.79144812,101.5116257,-6.358063439
0.00333,0,44,-36.79174008,101.5086095,-6.349931914
0.00333,0,45,-36.79203205,101.5055933,-6.347250524
0.00333,0,46,-36.79232401,101.5025771,-6.344032411
0.00333,0,47,-36.79261598,101.4995609,-6.341041967
0.00333,0,48,-36.79290794,101.4965447,-6.340321371
0.00333,0,49,-36.79319991,101.4935285,-6.33982296
0.00333,0,50,-36.79349187,101.4905123,-6.338231842
0.00333,0,51,-36.79378384,101.4874961,-6.337408803
0.00333,0,52,-36.7940758,101.4844799,-6.336728746
0.00333,0,53,-36.79436777,101.4814637,-6.336190829
0.00333,0,54,-36.79465974,101.4784475,-6.335775693
0.00333,0,55,-36.7949517,101.4754313,-6.335173175
0.00333,0,56,-36.79524367,101.4724151,-6.334511367
0.00333,0,57,-36.79553563,101.4693989,-6.33468223
0.00333,0,58,-36.7958276,101.4663826,-6.334834955
0.00333,0,59,-36.79611956,101.4633664,-6.335386689
0.00333,0,60,-36.79641153,101.4603502,-6.336141608
0.00333,0,61,-36.79670349,101.457334,-6.336167823
0.00333,0,62,-36.79699546,101.4543178,-6.337602696
0.00333,0,63,-36.79728742,101.4513016,-6.339003054
0.00333,0,64,-36.79757939,101.4482854,-6.342120406
0.00333,0,65,-36.79787135,101.4452692,-6.343762704
0.00333,0,66,-36.79816332,101.442253,-6.350676348
0.00333,0,67,-36.79845528,101.4392368,-6.356699543
0.00333,0,68,-36.79874725,101.4362206,-6.359206702
0.00333,0,69,-36.79903922,101.4332044,-6.363518772
0.00333,0,70,-36.79933118,101.4301882,-6.366862652
0.00333,0,71,-36.79962315,101.427172,-6.368039087
