nail 3,transect,point,x,y,z
0.00333,0,0,-23.1958255,99.29129227,-6.783869418
0.00333,0,1,-23.19606988,99.28827183,-6.78571693
0.00333,0,2,-23.19631426,99.2852514,-6.788460855
0.00333,0,3,-23.19655864,99.28223097,-6.787240144
0.00333,0,4,-23.19680301,99.27921053,-6.786341154
0.00333,0,5,-23.19704739,99.2761901,-6.786341154
0.00333,0,6,-23.19729177,99.27316967,-6.786617958
0.00333,0,7,-23.19753615,99.27014923,-6.778377755
0.00333,0,8,-23.19778053,99.2671288,-6.778377755
0.00333,0,9,-23.1980249,99.26410837,-6.787766931
0.00333,0,10,-23.19826928,99.26108794,0
0.00333,0,11,-23.19851366,99.2580675,-6.783213364
0.00333,0,12,-23.19875804,99.25504707,-6.783213364
0.00333,0,13,-23.19900242,99.25202664,-6.792322794
0.00333,0,14,-23.1992468,99.2490062,-6.786439011
0.00333,0,15,-23.19949117,99.24598577,-6.786996324
0.00333,0,16,-23.19973555,99.24296534,-6.787441625
0.00333,0,17,-23.19997993,99.2399449,-6.781378233
0.00333,0,18,-23.20022431,99.23692447,-6.779871059
0.00333,0,19,-23.20046869,99.23390404,-6.780020132
0.00333,0,20,-23.20071306,99.2308836,-6.780228551
0.00333,0,21,-23.20095744,99.22786317,-6.778216968
0.00333,0,22,-23.20120182,99.22484274,-6.774966245
0.00333,0,23,-23.2014462,99.22182231,-6.773865157
0.00333,0,24,-23.20169058,99.21880187,-6.771865617
0.00333,0,25,-23.20193496,99.21578144,-6.77062904
0.00333,0,26,-23.20217933,99.21276101,-6.772917334
0.00333,0,27,-23.20242371,99.20974057,-6.775406545
0.00333,0,28,-23.20266809,99.20672014,-6.775579277
0.00333,0,29,-23.20291247,99.20369971,-6.771048036
0.00333,0,30,-23.20315685,99.20067927,-6.770964003
0.00333,0,31,-23.20340122,99.19765884,-6.769754079
0.00333,0,32,-23.2036456,99.19463841,-6.769754079
0.00333,0,33,-23.20388998,99.19161798,-6.771106455
0.00333,0,34,-23.20413436,99.18859754,-6.771582445
0.00333,0,35,-23.20437874,99.18557711,-6.774683193
0.00333,0,36,-23.20462312,99.18255668,-6.770313455
0.00333,0,37,-23.20486749,99.17953624,-6.770313455
0.00333,0,38,-23.20511187,99.17651581,-6.770780413
0.00333,0,39,-23.20535625,99.17349538,-6.776031218
0.00333,0,40,-23.20560063,99.17047494,-6.793607586
0.00333,0,41,-23.20584501,99.16745451,-6.793609354
0.00333,0,42,-23.20608939,99.16443408,-6.791887289
0.00333,0,43,-23.20633376,99.16141364,-6.790216645
0.00333,0,44,-23.20657814,99.15839321,-6.789691796
0.00333,0,45,-23.20682252,99.15537278,-6.792332378
0.00333,0,46,-23.2070669,99.15235235,-6.790791912
0.00333,0,47,-23.20731128,99.14933191,-6.789896387
0.00333,0,48,-23.20755565,99.14631148,-6.79260638
0.00333,0,49,-23.20780003,99.14329105,-6.793625657
0.00333,0,50,-23.20804441,99.14027061,-6.793724105
0.00333,0,51,-23.20828879,99.13725018,-6.794063296
0.00333,0,52,-23.20853317,99.13422975,-6.79400114
0.00333,0,53,-23.20877755,99.13120931,-6.794960557
0.00333,0,54,-23.20902192,99.12818888,-6.795882897
0.00333,0,55,-23.2092663,99.12516845,-6.798157522
0.00333,0,56,-23.20951068,99.12214802,-6.789710458
0.00333,0,57,-23.20975506,99.11912758,-6.787571562
0.00333,0,58,-23.20999944,99.11610715,-6.787571562
0.00333,0,59,-23.21024381,99.11308672,-6.788321932
0.00333,0,60,-23.21048819,99.11006628,-6.787993156
0.00333,0,61,-23.21073257,99.10704585,-6.787993156
0.00333,0,62,-23.21097695,99.10402542,-6.789033441
0.00333,0,63,-23.21122133,99.10100498,-6.789232721
0.00333,0,64,-23.21146571,99.09798455,-6.783312075
0.00333,0,65,-23.21171008,99.09496412,-6.789406116
0.00333,0,66,-23.21195446,99.09194368,-6.785662117
0.00333,0,67,-23.21219884,99.08892325,-6.806436504
0.00333,0,68,-23.21244322,99.08590282,-6.806436504
0.00333,0,69,-23.2126876,99.08288239,-6.806436504
0.00333,0,70,-23.21293197,99.07986195,-6.808197748
0.00333,0,71,-23.21317635,99.07684152,-6.735722581
0.00333,0,72,-23.21342073,99.07382109,-6.808550208
0.00333,0,73,-23.21366511,99.07080065,0
0.00333,0,74,-23.21390949,99.06778022,-6.750797513
0.00333,0,75,-23.21415387,99.06475979,-6.757079465
0.00333,0,76,-23.21439824,99.06173935,-6.752444287
0.00333,0,77,-23.21464262,99.05871892,-6.752444287
0.00333,0,78,-23.214887,99.05569849,-6.768987572
0.00333,0,79,-23.21513138,99.05267806,-6.768987572
0.00333,0,80,-23.21537576,99.04965762,-6.765824043
0.00333,0,81,-23.21562013,99.04663719,-6.736164068
0.00333,0,82,-23.21586451,99.04361676,-6.73468477
0.00333,0,83,-23.21610889,99.04059632,-6.735119536
0.00333,0,84,-23.21635327,99.03757589,-6.749498455
0.00333,0,85,-23.21659765,99.03455546,-6.749796835
0.00333,0,86,-23.21684203,99.03153502,-6.751239772
0.00333,0,87,-23.2170864,99.02851459,-6.751499219
0.00333,0,88,-23.21733078,99.02549416,-6.751499219
0.00333,0,89,-23.21757516,99.02247372,-6.74938007
0.00333,0,90,-23.21781954,99.01945329,-6.749624675
0.00333,0,91,-23.21806392,99.01643286,-6.75011441
0.00333,0,92,-23.21830829,99.01341243,-6.748708147
0.00333,0,93,-23.21855267,99.01039199,-6.732422126
0.00333,0,94,-23.21879705,99.00737156,-6.724809452
0.00333,0,95,-23.21904143,99.00435113,-6.716280386
0.00333,0,96,-23.21928581,99.00133069,-6.716280386
0.00333,0,97,-23.21953019,98.99831026,-6.717063506
0.00333,0,98,-23.21977456,98.99528983,-6.727917893
0.00333,0,99,-23.22001894,98.99226939,-6.743032859
0.00333,1,0,-23.21077664,99.29250194,-6.775308314
0.00333,1,1,-23.21102102,99.2894815,-6.774101134
0.00333,1,2,-23.2112654,99.28646107,-6.773332866
0.00333,1,3,-23.21150978,99.28344064,-6.775178472
0.00333,1,4,-23.21175416,99.28042021,-6.782097141
0.00333,1,5,-23.21199854,99.27739977,-6.782097141
0.00333,1,6,-23.21224291,99.27437934,-6.782790286
0.00333,1,7,-23.21248729,99.27135891,-6.783076505
0.00333,1,8,-23.21273167,99.26833847,-6.784598487
0.00333,1,9,-23.21297605,99.26531804,-6.784598487
0.00333,1,10,-23.21322043,99.26229761,-6.785445176
0.00333,1,11,-23.2134648,99.25927717,-6.780489312
0.00333,1,12,-23.21370918,99.25625674,-6.779784394
0.00333,1,13,-23.21395356,99.25323631,-6.776909951
0.00333,1,14,-23.21419794,99.25021587,-6.775381325
0.00333,1,15,-23.21444232,99.24719544,-6.776063173
0.00333,1,16,-23.2146867,99.24417501,-6.77460902
0.00333,1,17,-23.21493107,99.24115458,-6.77460902
0.00333,1,18,-23.21517545,99.23813414,-6.774476917
0.00333,1,19,-23.21541983,99.23511371,-6.774476917
0.00333,1,20,-23.21566421,99.23209328,-6.774733681
0.00333,1,21,-23.21590859,99.22907284,-6.775904586
0.00333,1,22,-23.21615296,99.22605241,-6.77574513
0.00333,1,23,-23.21639734,99.22303198,-6.775521418
0.00333,1,24,-23.21664172,99.22001154,-6.775705291
0.00333,1,25,-23.2168861,99.21699111,-6.777081851
0.00333,1,26,-23.21713048,99.21397068,-6.777081851
0.00333,1,27,-23.21737486,99.21095025,0
0.00333,1,28,-23.21761923,99.20792981,0
0.00333,1,29,-23.21786361,99.20490938,0
0.00333,1,30,-23.21810799,99.20188895,0
0.00333,1,31,-23.21835237,99.19886851,0
0.00333,1,32,-23.21859675,99.19584808,-6.75572104
0.00333,1,33,-23.21884112,99.19282765,-6.756378617
0.00333,1,34,-23.2190855,99.18980721,0
0.00333,1,35,-23.21932988,99.18678678,-6.788007272
0.00333,1,36,-23.21957426,99.18376635,-6.768076889
0.00333,1,37,-23.21981864,99.18074592,-6.768076889
0.00333,1,38,-23.22006302,99.17772548,-6.768650945
0.00333,1,39,-23.22030739,99.17470505,-6.772157405
0.00333,1,40,-23.22055177,99.17168462,-6.780793298
0.00333,1,41,-23.22079615,99.16866418,-6.778935914
0.00333,1,42,-23.22104053,99.16564375,-6.774337269
0.00333,1,43,-23.22128491,99.16262332,-6.775442858
0.00333,1,44,-23.22152928,99.15960288,-6.778216839
0.00333,1,45,-23.22177366,99.15658245,-6.780840742
0.00333,1,46,-23.22201804,99.15356202,-6.782143337
0.00333,1,47,-23.22226242,99.15054158,-6.782224392
0.00333,1,48,-23.2225068,99.14752115,-6.783252313
0.00333,1,49,-23.22275118,99.14450072,-6.785911122
0.00333,1,50,-23.22299555,99.14148029,-6.784244441
0.00333,1,51,-23.22323993,99.13845985,-6.784244441
0.00333,1,52,-23.22348431,99.13543942,-6.789944725
0.00333,1,53,-23.22372869,99.13241899,-6.776830024
0.00333,1,54,-23.22397307,99.12939855,-6.776634708
0.00333,1,55,-23.22421745,99.12637812,0
0.00333,1,56,-23.22446182,99.12335769,-6.771015623
0.00333,1,57,-23.2247062,99.12033725,-6.769716016
0.00333,1,58,-23.22495058,99.11731682,-6.769040368
0.00333,1,59,-23.22519496,99.11429639,-6.767699155
0.00333,1,60,-23.22543934,99.11127596,-6.767699155
0.00333,1,61,-23.22568371,99.10825552,-6.76891893
0.00333,1,62,-23.22592809,99.10523509,-6.768946169
0.00333,1,63,-23.22617247,99.10221466,-6.769763206
0.00333,1,64,-23.22641685,99.09919422,-6.767297004
0.00333,1,65,-23.22666123,99.09617379,-6.767259618
0.00333,1,66,-23.22690561,99.09315336,-6.767259618
0.00333,1,67,-23.22714998,99.09013292,-6.767149393
0.00333,1,68,-23.22739436,99.08711249,-6.764715345
0.00333,1,69,-23.22763874,99.08409206,-6.762411897
0.00333,1,70,-23.22788312,99.08107162,-6.728605859
0.00333,1,71,-23.2281275,99.07805119,-6.728605859
0.00333,1,72,-23.22837187,99.07503076,-6.729899572
0.00333,1,73,-23.22861625,99.07201033,-6.722347563
0.00333,1,74,-23.22886063,99.06898989,-6.722347563
0.00333,1,75,-23.22910501,99.06596946,-6.722347563
0.00333,1,76,-23.22934939,99.06294903,-6.72460068
0.00333,1,77,-23.22959377,99.05992859,-6.729792565
0.00333,1,78,-23.22983814,99.05690816,-6.730071435
0.00333,1,79,-23.23008252,99.05388773,-6.732815942
0.00333,1,80,-23.2303269,99.05086729,-6.734694429
0.00333,1,81,-23.23057128,99.04784686,-6.735501908
0.00333,1,82,-23.23081566,99.04482643,-6.738515845
0.00333,1,83,-23.23106003,99.041806,-6.739806446
0.00333,1,84,-23.23130441,99.03878556,-6.733630666
0.00333,1,85,-23.23154879,99.03576513,-6.740521964
0.00333,1,86,-23.23179317,99.0327447,-6.740521964
0.00333,1,87,-23.23203755,99.02972426,-6.748403155
0.00333,1,88,-23.23228193,99.02670383,-6.755577591
0.00333,1,89,-23.2325263,99.0236834,-6.754916824
0.00333,1,90,-23.23277068,99.02066296,-6.754743555
0.00333,1,91,-23.23301506,99.01764253,-6.754394963
0.00333,1,92,-23.23325944,99.0146221,-6.72504383
0.00333,1,93,-23.23350382,99.01160166,-6.723382971
0.00333,1,94,-23.23374819,99.00858123,-6.722810826
0.00333,1,95,-23.23399257,99.0055608,-6.723935763
0.00333,1,96,-23.23423695,99.00254037,-6.726108217
0.00333,1,97,-23.23448133,98.99951993,-6.752210631
0.00333,1,98,-23.23472571,98.9964995,-6.752359421
0.00333,1,99,-23.23497009,98.99347907,-6.751872066
0.00333,2,0,-23.22572779,99.29371161,-6.773160329
0.00333,2,1,-23.22597217,99.29069118,-6.771612801
0.00333,2,2,-23.22621654,99.28767074,-6.771612801
0.00333,2,3,-23.22646092,99.28465031,-6.776531669
