nail 7,transect,point,x,y,z
0.00333,0,0,-27.32250236,99.52735354,-6.460245328
0.00333,0,1,-27.32278801,99.52433673,-6.463201248
0.00333,0,2,-27.32307367,99.52131992,-6.461607456
0.00333,0,3,-27.32335933,99.51830311,-6.460313659
0.00333,0,4,-27.32364498,99.5152863,-6.459769456
0.00333,0,5,-27.32393064,99.51226949,-6.457746207
0.00333,0,6,-27.32421629,99.50925268,-6.457746207
0.00333,0,7,-27.32450195,99.50623588,-6.458551504
0.00333,0,8,-27.3247876,99.50321907,-6.457483073
0.00333,0,9,-27.32507326,99.50020226,-6.457143325
0.00333,0,10,-27.32535892,99.49718545,-6.456793238
0.00333,0,11,-27.32564457,99.49416864,-6.456793238
0.00333,0,12,-27.32593023,99.49115183,-6.456793238
0.00333,0,13,-27.32621588,99.48813502,-6.459045042
0.00333,0,14,-27.32650154,99.48511821,-6.459408143
0.00333,0,15,-27.3267872,99.4821014,-6.459574949
0.00333,0,16,-27.32707285,99.47908459,-6.462609071
0.00333,0,17,-27.32735851,99.47606778,-6.463417966
0.00333,0,18,-27.32764416,99.47305098,-6.465058315
0.00333,0,19,-27.32792982,99.47003417,-6.467845881
0.00333,0,20,-27.32821547,99.46701736,-6.469421641
0.00333,0,21,-27.32850113,99.46400055,-6.468786821
0.00333,0,22,-27.32878679,99.46098374,-6.468786821
0.00333,0,23,-27.32907244,99.45796693,-6.468786821
0.00333,0,24,-27.3293581,99.45495012,-6.415082326
0.00333,0,25,-27.32964375,99.45193331,-6.412265211
0.00333,0,26,-27.32992941,99.4489165,-6.409921435
0.00333,0,27,-27.33021506,99.44589969,-6.409617893
0.00333,0,28,-27.33050072,99.44288288,-6.409594746
0.00333,0,29,-27.33078638,99.43986608,-6.409319938
0.00333,0,30,-27.33107203,99.43684927,-6.409786313
0.00333,0,31,-27.33135769,99.43383246,-6.410443816
0.00333,0,32,-27.33164334,99.43081565,-6.418969909
0.00333,0,33,-27.331929,99.42779884,-6.418893431
0.00333,0,34,-27.33221466,99.42478203,-6.418893431
0.00333,0,35,-27.33250031,99.42176522,-6.419327958
0.00333,0,36,-27.33278597,99.41874841,-6.419049766
0.00333,0,37,-27.33307162,99.4157316,-6.419360446
0.00333,0,38,-27.33335728,99.41271479,-6.422374994
0.00333,0,39,-27.33364293,99.40969798,-6.42539335
0.00333,0,40,-27.33392859,99.40668118,-6.473910242
0.00333,0,41,-27.33421425,99.40366437,-6.47467695
0.00333,0,42,-27.3344999,99.40064756,-6.474921388
0.00333,0,43,-27.33478556,99.39763075,-6.472072162
