nail 5,transect,point,x,y,z
0.00333,0,0,-25.12910062,99.46044121802056,-6.5643485
0.00333,0,1,-25.12938628,99.45742440890938,-6.5643485
0.00333,0,2,-25.12967193,99.4544076,-6.565524313
0.00333,0,3,-25.12995759,99.45139079068701,-6.565913185
0.00333,0,4,-25.13024325,99.44837398157586,-6.565762045
0.00333,0,5,-25.1305289,99.44535717246467,-6.564799527
0.00333,0,6,-25.13081456,99.44234036335348,-6.562822217
0.00333,0,7,-25.13110021,99.43932355,-6.553725918
0.00333,0,8,-25.13138587,99.43630674513113,-6.553725918
0.00333,0,9,-25.13167152,99.43328993601996,-6.561488987
0.00333,0,10,-25.13195718,99.43027313,-6.548161137
0.00333,0,11,-25.13224284,99.42725631779761,-6.546951359
0.00333,0,12,-25.13252849,99.42423950868644,-6.543009517
0.00333,0,13,-25.13281415,99.42122269957525,-6.542869741
0.00333,0,14,-25.1330998,99.41820589046408,-6.542869741
0.00333,0,15,-25.13338546,99.41518908,-6.542909953
0.00333,0,16,-25.13367112,99.41217227224173,-6.542779333
0.00333,0,17,-25.13395677,99.40915546313056,-6.543679073
0.00333,0,18,-25.13424243,99.40613865401939,-6.544773355
0.00333,0,19,-25.13452808,99.40312184,-6.54607811
0.00333,0,20,-25.13481374,99.40010503579704,-6.546215218
0.00333,0,21,-25.13509939,99.39708822668585,-6.546241223
0.00333,0,22,-25.13538505,99.39407141757468,-6.549491571
0.00333,0,23,-25.13567071,99.39105461,-6.568599416
0.00333,0,24,-25.13595636,99.38803779935233,-6.631813698
0.00333,0,25,-25.13624202,99.38502099024116,-6.631813698
0.00333,0,26,-25.13652767,99.38200418112999,-6.658406939
0.00333,0,27,-25.13681333,99.37898737,-6.657613647
0.00333,0,28,-25.13709898,99.37597056290763,-6.65579221
0.00333,0,29,-25.13738464,99.37295375379645,-6.661160255
0.00333,0,30,-25.1376703,99.36993694468528,-6.661001145
0.00333,0,31,-25.13795595,99.36692013557409,-6.660887687
0.00333,0,32,-25.13824161,99.36390332646293,-6.661145489
0.00333,0,33,-25.13852726,99.36088651735176,-6.66091735
0.00333,0,34,-25.13881292,99.35786970824057,-6.659112456
0.00333,0,35,-25.13909858,99.3548529,-6.658264141
0.00333,0,36,-25.13938423,99.35183609001821,-6.657011967
0.00333,0,37,-25.13966989,99.34881928090704,-6.655505803
0.00333,0,38,-25.13995554,99.34580247179585,-6.623109559
0.00333,0,39,-25.1402412,99.34278566268468,-6.623109559
0.00333,0,40,-25.14052685,99.33976885,-6.631168912
0.00333,0,41,-25.14081251,99.33675204446234,-6.62341002
0.00333,0,42,-25.14109817,99.33373523535116,-6.62240947
0.00333,0,43,-25.14138382,99.33071842623998,-6.622516135
0.00333,0,44,-25.14166948,99.32770161712881,-6.624446711
0.00333,0,45,-25.14195513,99.32468480801764,-6.623729773
0.00333,0,46,-25.14224079,99.32166799890643,-6.604607042
0.00333,0,47,-25.14252645,99.31865118979526,-6.603966317
0.00333,0,48,-25.1428121,99.31563438068409,-6.605810912
0.00333,0,49,-25.14309776,99.31261757157293,-6.605518641
0.00333,0,50,-25.14338341,99.30960076246176,-6.605294373
0.00333,0,51,-25.14366907,99.30658395335055,-6.603408256
0.00333,0,52,-25.14395472,99.30356714423938,-6.603408256
0.00333,0,53,-25.14424038,99.30055033512822,-6.605979396
0.00333,0,54,-25.14452604,99.29753352601706,-6.613298869
0.00333,0,55,-25.14481169,99.29451671690586,-6.614446576
0.00333,0,56,-25.14509735,99.29149990779469,-6.614446576
0.00333,0,57,-25.145383,99.28848309868351,-6.616748256
0.00333,0,58,-25.14566866,99.28546628957234,-6.617279442
0.00333,0,59,-25.14595431,99.28244948046117,-6.619343916
0.00333,0,60,-25.14623997,99.27943267,-6.619806866
0.00333,0,61,-25.14652563,99.27641586223882,-6.620000572
0.00333,0,62,-25.14681128,99.27339905312763,-6.631115569
0.00333,0,63,-25.14709694,99.27038224401646,-6.638280021
0.00333,0,64,-25.14738259,99.26736543490529,-6.638152639
0.00333,0,65,-25.14766825,99.26434863,-6.638044223
0.00333,0,66,-25.14795391,99.26133181668294,-6.638152639
0.00333,0,67,-25.14823956,99.25831500757177,-6.640350881
